Tempo,Referencia,Erro,Posicao
1.833000,1.833000,0.691193,1.138807
1.837000,1.837000,0.674642,1.158358
1.840000,1.840000,0.673755,1.163245
1.844000,1.844000,0.706080,1.133920
1.847000,1.847000,0.675867,1.168133
1.850000,1.850000,0.673980,1.173020
1.854000,1.854000,0.716080,1.133920
1.857000,1.857000,0.676092,1.177908
1.860000,1.860000,0.674204,1.182796
1.864000,1.864000,0.667429,1.192571
1.867000,1.867000,0.671429,1.192571
1.870000,1.870000,0.674429,1.192571
1.874000,1.874000,0.662766,1.207234
1.878000,1.878000,0.671654,1.202346
1.881000,1.881000,0.675654,1.202346
1.885000,1.885000,0.673766,1.207234
1.888000,1.888000,0.677766,1.207234
1.891000,1.891000,0.680766,1.207234
1.895000,1.895000,0.678879,1.212121
1.898000,1.898000,0.682879,1.212121
1.901000,1.901000,0.676104,1.221896
1.905000,1.905000,0.674216,1.226784
1.908000,1.908000,0.678216,1.226784
1.911000,1.911000,0.676328,1.231672
1.915000,1.915000,0.669553,1.241447
1.918000,1.918000,0.678441,1.236559
1.922000,1.922000,0.666778,1.251222
1.926000,1.926000,0.670778,1.251222
1.929000,1.929000,0.704104,1.221896
1.932000,1.932000,0.677778,1.251222
1.935000,1.935000,0.675891,1.256109
1.939000,1.939000,0.717991,1.217009
1.942000,1.942000,0.673115,1.265885
1.945000,1.945000,0.676115,1.265885
1.949000,1.949000,0.669340,1.275660
1.952000,1.952000,0.673340,1.275660
1.955000,1.955000,0.676340,1.275660
1.959000,1.959000,0.669565,1.285435
1.963000,1.963000,0.673565,1.285435
1.966000,1.966000,0.677565,1.285435
1.970000,1.970000,0.675677,1.290323
1.973000,1.973000,0.679677,1.290323
1.976000,1.976000,0.677790,1.295210
1.980000,1.980000,0.680790,1.295210
1.983000,1.983000,0.684790,1.295210
1.986000,1.986000,0.687790,1.295210
1.990000,1.990000,0.681015,1.304985
1.993000,1.993000,0.685015,1.304985
1.996000,1.996000,0.678240,1.314760
2.000000,2.000000,0.676352,1.319648
2.003000,2.003000,0.690127,1.309873
2.007000,2.007000,0.678464,1.324536
2.011000,2.011000,0.682464,1.324536
2.014000,2.014000,0.710902,1.300098
2.017000,2.017000,0.684577,1.329423
